route_id,ts,lat,lon,speed_kmh,engine_on,idle_flag
R-2023-05-02-09,2023-05-02 10:29:00,42.3689,-71.07277,35.6,1,0
R-2023-05-02-09,2023-05-02 10:41:31,42.33525,-71.06206,30.0,1,0
R-2023-05-02-09,2023-05-02 10:54:02,42.35702,-71.03548,30.2,1,0
R-2023-05-02-09,2023-05-02 11:06:34,42.34973,-71.11274,33.3,1,0
R-2023-05-02-09,2023-05-02 11:19:05,42.36719,-71.05132,21.9,1,0
R-2023-05-02-09,2023-05-02 11:31:36,42.34231,-71.06661,28.7,1,0
R-2023-05-02-09,2023-05-02 11:44:08,42.34949,-71.02469,34.0,1,0
R-2023-05-02-09,2023-05-02 11:56:39,42.3785,-71.04691,18.0,1,0
R-2023-05-02-09,2023-05-02 12:09:11,42.32879,-71.0757,32.8,1,0
R-2023-05-02-09,2023-05-02 12:21:42,42.38064,-71.0419,34.0,1,0
R-2023-05-02-09,2023-05-02 12:34:13,42.43116,-71.05064,34.5,1,0
R-2023-05-02-09,2023-05-02 12:46:45,42.33632,-71.06458,0.5,1,1
R-2023-05-02-09,2023-05-02 12:59:16,42.36377,-71.06888,0.0,1,1
R-2023-05-02-09,2023-05-02 13:11:48,42.38017,-71.09061,30.3,1,0
R-2023-05-02-09,2023-05-02 13:24:19,42.37981,-71.04971,0.0,1,1
R-2023-05-02-09,2023-05-02 13:36:50,42.30571,-71.03765,0.9,1,1
R-2023-05-02-09,2023-05-02 13:49:22,42.36211,-71.05722,26.6,1,0
R-2023-05-02-09,2023-05-02 14:01:53,42.38756,-71.05895,38.9,1,0
R-2023-05-02-09,2023-05-02 14:14:24,42.38251,-71.06414,30.0,1,0
R-2023-05-02-09,2023-05-02 14:26:56,42.37943,-71.03516,30.1,1,0
R-2023-05-02-09,2023-05-02 14:39:27,42.3547,-71.09035,5.4,1,0
R-2023-05-02-09,2023-05-02 14:51:59,42.33122,-71.05699,25.9,1,0
R-2023-05-02-09,2023-05-02 15:04:30,42.39488,-71.06699,12.1,1,0
R-2023-05-02-09,2023-05-02 15:17:01,42.39754,-71.08497,27.3,1,0
R-2023-05-02-09,2023-05-02 15:29:33,42.37028,-71.10501,30.9,1,0
R-2023-05-02-09,2023-05-02 15:42:04,42.35891,-71.04279,6.8,1,0
R-2023-05-02-09,2023-05-02 15:54:36,42.355,-71.04569,26.9,1,0
R-2023-05-02-09,2023-05-02 16:07:07,42.36198,-71.08194,27.9,1,0
R-2023-05-02-09,2023-05-02 16:19:38,42.34087,-71.09367,28.6,1,0
R-2023-05-02-09,2023-05-02 16:32:10,42.37451,-71.07998,23.6,1,0
R-2023-05-02-09,2023-05-02 16:44:41,42.36503,-71.0545,26.8,1,0
R-2023-05-02-09,2023-05-02 16:57:12,42.37327,-71.06348,26.4,1,0
R-2023-05-02-10,2023-05-02 10:28:00,42.359,-71.06935,32.6,1,0
R-2023-05-02-10,2023-05-02 10:35:58,42.38833,-71.06723,26.9,1,0
R-2023-05-02-10,2023-05-02 10:43:56,42.32684,-71.04611,25.1,1,0
R-2023-05-02-10,2023-05-02 10:51:54,42.36763,-71.06262,25.8,1,0
R-2023-05-02-10,2023-05-02 10:59:52,42.35799,-71.04215,25.9,1,0
R-2023-05-02-10,2023-05-02 11:07:51,42.3634,-71.03087,28.6,1,0
R-2023-05-02-10,2023-05-02 11:15:49,42.39267,-71.05396,0.5,1,1
R-2023-05-02-10,2023-05-02 11:23:47,42.35216,-71.08678,38.5,1,0
R-2023-05-02-10,2023-05-02 11:31:45,42.3837,-71.06528,1.6,1,1
R-2023-05-02-10,2023-05-02 11:39:44,42.3486,-71.04726,22.6,1,0
R-2023-05-02-10,2023-05-02 11:47:42,42.34571,-71.07892,30.7,1,0
R-2023-05-02-10,2023-05-02 11:55:40,42.39037,-71.05462,29.0,1,0
R-2023-05-02-10,2023-05-02 12:03:38,42.37542,-71.08041,32.3,1,0
R-2023-05-02-10,2023-05-02 12:11:37,42.31685,-71.06027,21.6,1,0
R-2023-05-02-10,2023-05-02 12:19:35,42.30746,-71.08629,25.9,1,0
R-2023-05-02-10,2023-05-02 12:27:33,42.3479,-71.07019,0.0,1,1
R-2023-05-02-10,2023-05-02 12:35:31,42.36079,-71.08558,33.2,1,0
R-2023-05-02-10,2023-05-02 12:43:29,42.38306,-71.04668,0.0,1,1
R-2023-05-02-10,2023-05-02 12:51:28,42.31809,-71.0433,25.7,1,0
R-2023-05-02-10,2023-05-02 12:59:26,42.34673,-71.08625,5.3,1,0
R-2023-05-02-10,2023-05-02 13:07:24,42.32182,-71.07179,23.9,1,0
R-2023-05-02-10,2023-05-02 13:15:22,42.39945,-71.09618,9.3,1,0
R-2023-05-02-10,2023-05-02 13:23:21,42.36949,-71.06,28.3,1,0
R-2023-05-02-10,2023-05-02 13:31:19,42.37889,-71.06282,25.4,1,0
R-2023-05-02-10,2023-05-02 13:39:17,42.35679,-71.07117,26.6,1,0
R-2023-05-02-10,2023-05-02 13:47:15,42.36558,-71.0279,30.8,1,0
R-2023-05-02-10,2023-05-02 13:55:14,42.37063,-71.04451,32.3,1,0
R-2023-05-02-10,2023-05-02 14:03:12,42.36354,-71.0978,2.8,1,1
R-2023-05-02-10,2023-05-02 14:11:10,42.36461,-71.03465,4.6,1,0
R-2023-05-02-10,2023-05-02 14:19:08,42.3855,-71.08908,30.2,1,0
R-2023-05-02-10,2023-05-02 14:27:06,42.35621,-71.0449,22.4,1,0
R-2023-05-02-10,2023-05-02 14:35:05,42.37833,-71.05105,14.9,1,0
R-2023-05-02-10,2023-05-02 14:43:03,42.34971,-71.04923,28.5,1,0
R-2023-05-02-10,2023-05-02 14:51:01,42.34402,-71.07029,30.7,1,0
R-2023-05-02-10,2023-05-02 14:58:59,42.37772,-71.05282,18.4,1,0
R-2023-05-02-10,2023-05-02 15:06:58,42.37348,-71.10251,24.3,1,0
R-2023-05-02-10,2023-05-02 15:14:56,42.35285,-71.06606,3.1,1,0
R-2023-05-02-10,2023-05-02 15:22:54,42.35715,-71.03571,24.2,1,0
R-2023-05-02-10,2023-05-02 15:30:52,42.39001,-71.0932,21.7,1,0
R-2023-05-02-10,2023-05-02 15:38:51,42.34625,-71.05034,25.9,1,0
R-2023-05-02-10,2023-05-02 15:46:49,42.35297,-71.0627,0.0,1,1
R-2023-05-02-10,2023-05-02 15:54:47,42.35658,-71.06023,24.9,1,0
R-2023-05-02-10,2023-05-02 16:02:45,42.32879,-71.0529,0.0,1,1
R-2023-05-02-10,2023-05-02 16:10:44,42.34073,-71.0235,18.3,1,0
R-2023-05-02-10,2023-05-02 16:18:42,42.359,-71.06525,23.0,1,0
R-2023-05-02-10,2023-05-02 16:26:40,42.36663,-71.03913,3.5,1,0
R-2023-05-02-10,2023-05-02 16:34:38,42.35189,-71.03912,25.7,1,0
R-2023-05-02-10,2023-05-02 16:42:36,42.3526,-71.07166,30.0,1,0
R-2023-05-02-10,2023-05-02 16:50:35,42.36938,-71.06329,2.7,1,1
R-2023-05-02-10,2023-05-02 16:58:33,42.33908,-71.07641,23.7,1,0
R-2023-05-02-10,2023-05-02 17:06:31,42.35157,-71.04148,23.2,1,0
R-2023-05-02-10,2023-05-02 17:14:29,42.35194,-71.06723,25.3,1,0
R-2023-05-02-10,2023-05-02 17:22:28,42.35819,-71.05179,35.2,1,0
R-2023-05-02-10,2023-05-02 17:30:26,42.34826,-71.05179,27.3,1,0
R-2023-05-02-10,2023-05-02 17:38:24,42.3285,-71.05345,33.9,1,0
R-2023-05-02-10,2023-05-02 17:46:22,42.36229,-71.05408,33.2,1,0
R-2023-05-02-11,2023-05-02 10:11:00,40.72079,-74.0018,1.7,1,1
R-2023-05-02-11,2023-05-02 10:17:08,40.7003,-74.01903,0.0,1,1
R-2023-05-02-11,2023-05-02 10:23:16,40.69973,-73.9559,30.7,1,0
R-2023-05-02-11,2023-05-02 10:29:24,40.72827,-74.02131,29.9,1,0
R-2023-05-02-11,2023-05-02 10:35:32,40.72644,-74.0121,18.1,1,0
R-2023-05-02-11,2023-05-02 10:41:41,40.72319,-74.03333,25.5,1,0
R-2023-05-02-11,2023-05-02 10:47:49,40.74292,-74.01435,33.3,1,0
R-2023-05-02-11,2023-05-02 10:53:57,40.75652,-74.00274,1.4,1,1
R-2023-05-02-11,2023-05-02 11:00:05,40.72163,-73.99624,30.2,1,0
R-2023-05-02-11,2023-05-02 11:06:14,40.7276,-73.9996,26.2,1,0
R-2023-05-02-11,2023-05-02 11:12:22,40.65961,-74.01251,23.1,1,0
R-2023-05-02-11,2023-05-02 11:18:30,40.70664,-74.03847,32.1,1,0
R-2023-05-02-11,2023-05-02 11:24:38,40.69837,-73.98301,34.4,1,0
R-2023-05-02-11,2023-05-02 11:30:46,40.72613,-74.00387,32.7,1,0
R-2023-05-02-11,2023-05-02 11:36:55,40.71608,-73.9767,16.7,1,0
R-2023-05-02-11,2023-05-02 11:43:03,40.7038,-73.99281,0.0,1,1
R-2023-05-02-11,2023-05-02 11:49:11,40.68817,-74.02065,31.4,1,0
R-2023-05-02-11,2023-05-02 11:55:19,40.65913,-74.00058,34.4,1,0
R-2023-05-02-11,2023-05-02 12:01:28,40.71318,-74.01626,1.8,1,1
R-2023-05-02-11,2023-05-02 12:07:36,40.71419,-74.00838,9.8,1,0
R-2023-05-02-11,2023-05-02 12:13:44,40.709,-74.02705,35.1,1,0
R-2023-05-02-11,2023-05-02 12:19:52,40.74398,-74.01072,23.0,1,0
R-2023-05-02-11,2023-05-02 12:26:01,40.76688,-73.9995,33.1,1,0
R-2023-05-02-11,2023-05-02 12:32:09,40.69875,-74.0069,25.7,1,0
R-2023-05-02-11,2023-05-02 12:38:17,40.70813,-73.99007,31.3,1,0
R-2023-05-02-11,2023-05-02 12:44:25,40.69081,-73.98547,25.0,1,0
R-2023-05-02-11,2023-05-02 12:50:33,40.71054,-74.00155,36.8,1,0
R-2023-05-02-11,2023-05-02 12:56:42,40.7196,-74.01417,23.5,1,0
R-2023-05-02-11,2023-05-02 13:02:50,40.71149,-74.01731,25.7,1,0
R-2023-05-02-11,2023-05-02 13:08:58,40.72064,-74.01595,20.2,1,0
R-2023-05-02-11,2023-05-02 13:15:06,40.70875,-74.03684,24.0,1,0
R-2023-05-02-11,2023-05-02 13:21:15,40.71924,-74.01304,0.0,1,1
R-2023-05-02-11,2023-05-02 13:27:23,40.70584,-74.01911,29.6,1,0
R-2023-05-02-11,2023-05-02 13:33:31,40.7177,-73.99637,18.4,1,0
R-2023-05-02-11,2023-05-02 13:39:39,40.67699,-74.01665,25.8,1,0
R-2023-05-02-11,2023-05-02 13:45:48,40.73477,-73.99698,0.0,1,1
R-2023-05-02-11,2023-05-02 13:51:56,40.7069,-74.03564,28.0,1,0
R-2023-05-02-11,2023-05-02 13:58:04,40.72567,-74.00643,26.8,1,0
R-2023-05-02-11,2023-05-02 14:04:12,40.71149,-74.0097,35.8,1,0
R-2023-05-02-11,2023-05-02 14:10:20,40.70524,-73.9962,25.7,1,0
R-2023-05-02-11,2023-05-02 14:16:29,40.73483,-73.97547,31.4,1,0
R-2023-05-02-11,2023-05-02 14:22:37,40.73911,-74.0262,24.5,1,0
R-2023-05-02-11,2023-05-02 14:28:45,40.73886,-74.01972,20.7,1,0
R-2023-05-02-11,2023-05-02 14:34:53,40.7463,-73.99771,26.3,1,0
R-2023-05-02-11,2023-05-02 14:41:02,40.72792,-74.00033,21.3,1,0
R-2023-05-02-11,2023-05-02 14:47:10,40.69388,-74.01266,37.6,1,0
R-2023-05-02-11,2023-05-02 14:53:18,40.69511,-74.02763,21.5,1,0
R-2023-05-02-11,2023-05-02 14:59:26,40.6926,-73.99549,30.9,1,0
R-2023-05-02-11,2023-05-02 15:05:35,40.73657,-74.01853,23.4,1,0
R-2023-05-02-11,2023-05-02 15:11:43,40.69424,-73.98664,6.5,1,0
R-2023-05-02-11,2023-05-02 15:17:51,40.71869,-73.9599,28.5,1,0
R-2023-05-02-11,2023-05-02 15:23:59,40.70974,-74.04368,28.9,1,0
R-2023-05-02-11,2023-05-02 15:30:07,40.73657,-74.00367,26.9,1,0
R-2023-05-02-11,2023-05-02 15:36:16,40.70252,-74.03425,24.6,1,0
R-2023-05-02-11,2023-05-02 15:42:24,40.68401,-74.02415,26.2,1,0
R-2023-05-02-11,2023-05-02 15:48:32,40.6875,-73.98393,21.4,1,0
R-2023-05-02-11,2023-05-02 15:54:40,40.68305,-73.99804,25.8,1,0
R-2023-05-02-11,2023-05-02 16:00:49,40.71387,-74.0194,31.3,1,0
R-2023-05-02-12,2023-05-02 10:04:00,40.71102,-73.98189,31.3,1,0
R-2023-05-02-12,2023-05-02 10:11:28,40.72752,-74.04048,25.8,1,0
R-2023-05-02-12,2023-05-02 10:18:57,40.68726,-74.00846,0.0,1,1
R-2023-05-02-12,2023-05-02 10:26:25,40.72653,-74.0399,0.0,1,1
R-2023-05-02-12,2023-05-02 10:33:54,40.72892,-74.04409,29.3,1,0
R-2023-05-02-12,2023-05-02 10:41:23,40.70427,-74.01962,30.2,1,0
R-2023-05-02-12,2023-05-02 10:48:51,40.70486,-74.00711,4.1,1,0
R-2023-05-02-12,2023-05-02 10:56:20,40.72377,-74.01677,27.0,1,0
R-2023-05-02-12,2023-05-02 11:03:49,40.71986,-74.03145,30.4,1,0
R-2023-05-02-12,2023-05-02 11:11:17,40.71183,-74.00387,35.5,1,0
R-2023-05-02-12,2023-05-02 11:18:46,40.6914,-74.02178,34.5,1,0
R-2023-05-02-12,2023-05-02 11:26:14,40.70554,-73.96163,26.6,1,0
R-2023-05-02-12,2023-05-02 11:33:43,40.71322,-74.02328,24.7,1,0
R-2023-05-02-12,2023-05-02 11:41:12,40.72375,-74.00402,25.8,1,0
R-2023-05-02-12,2023-05-02 11:48:40,40.69478,-74.02146,24.3,1,0
R-2023-05-02-12,2023-05-02 11:56:09,40.70139,-74.02857,25.6,1,0
R-2023-05-02-12,2023-05-02 12:03:38,40.71447,-74.02618,20.8,1,0
R-2023-05-02-12,2023-05-02 12:11:06,40.74925,-74.06366,0.0,1,1
R-2023-05-02-12,2023-05-02 12:18:35,40.69823,-73.98846,26.8,1,0
R-2023-05-02-12,2023-05-02 12:26:04,40.69965,-74.01056,27.0,1,0
R-2023-05-02-12,2023-05-02 12:33:32,40.67982,-73.96101,35.9,1,0
R-2023-05-02-12,2023-05-02 12:41:01,40.70306,-74.00085,33.6,1,0
R-2023-05-02-12,2023-05-02 12:48:29,40.706,-73.99036,6.0,1,0
R-2023-05-02-12,2023-05-02 12:55:58,40.69622,-74.01656,28.7,1,0
R-2023-05-02-12,2023-05-02 13:03:27,40.7127,-74.01723,29.7,1,0
R-2023-05-02-12,2023-05-02 13:10:55,40.71925,-74.00682,19.6,1,0
R-2023-05-02-12,2023-05-02 13:18:24,40.73362,-74.00601,26.2,1,0
R-2023-05-02-12,2023-05-02 13:25:53,40.70701,-73.99427,0.0,1,1
R-2023-05-02-12,2023-05-02 13:33:21,40.71199,-74.01409,27.9,1,0
R-2023-05-02-12,2023-05-02 13:40:50,40.71916,-74.04488,33.4,1,0
R-2023-05-02-12,2023-05-02 13:48:18,40.73192,-73.97806,5.9,1,0
R-2023-05-02-12,2023-05-02 13:55:47,40.70703,-74.01708,28.4,1,0
R-2023-05-02-12,2023-05-02 14:03:16,40.7055,-73.99657,30.6,1,0
R-2023-05-02-12,2023-05-02 14:10:44,40.66365,-74.00922,28.6,1,0
R-2023-05-02-12,2023-05-02 14:18:13,40.73326,-74.01359,35.1,1,0
R-2023-05-02-12,2023-05-02 14:25:42,40.72401,-74.00766,23.2,1,0
R-2023-05-02-12,2023-05-02 14:33:10,40.69856,-74.025,36.0,1,0
R-2023-05-02-12,2023-05-02 14:40:39,40.71224,-74.06349,23.5,1,0
R-2023-05-02-12,2023-05-02 14:48:08,40.70994,-74.02519,33.1,1,0
R-2023-05-02-12,2023-05-02 14:55:36,40.70142,-74.01328,28.1,1,0
R-2023-05-02-12,2023-05-02 15:03:05,40.73202,-74.01438,0.0,1,1
R-2023-05-02-12,2023-05-02 15:10:33,40.7274,-73.9841,31.2,1,0
R-2023-05-02-12,2023-05-02 15:18:02,40.7314,-74.01738,22.3,1,0
R-2023-05-02-12,2023-05-02 15:25:31,40.73736,-74.01253,28.0,1,0
R-2023-05-02-12,2023-05-02 15:32:59,40.71833,-73.98087,18.0,1,0
R-2023-05-02-12,2023-05-02 15:40:28,40.73157,-74.00177,16.8,1,0
R-2023-05-02-12,2023-05-02 15:47:57,40.6968,-74.01928,24.9,1,0
R-2023-05-02-12,2023-05-02 15:55:25,40.68998,-74.02601,21.0,1,0
R-2023-05-02-12,2023-05-02 16:02:54,40.74333,-74.03014,0.0,1,1
R-2023-05-02-12,2023-05-02 16:10:23,40.70815,-74.01393,37.7,1,0
R-2023-05-02-12,2023-05-02 16:17:51,40.70824,-74.00834,33.2,1,0
R-2023-05-02-13,2023-05-02 10:05:00,42.34647,-71.08151,0.0,1,1
R-2023-05-02-13,2023-05-02 10:16:35,42.34508,-71.08707,4.7,1,0
R-2023-05-02-13,2023-05-02 10:28:10,42.3561,-71.04398,22.5,1,0
R-2023-05-02-13,2023-05-02 10:39:45,42.37261,-71.0651,27.4,1,0
R-2023-05-02-13,2023-05-02 10:51:20,42.34381,-71.04052,24.6,1,0
R-2023-05-02-13,2023-05-02 11:02:55,42.36271,-71.06434,30.7,1,0
R-2023-05-02-13,2023-05-02 11:14:31,42.33454,-71.02879,27.1,1,0
R-2023-05-02-13,2023-05-02 11:26:06,42.35236,-71.03707,26.8,1,0
R-2023-05-02-13,2023-05-02 11:37:41,42.33989,-71.07468,14.7,1,0
R-2023-05-02-13,2023-05-02 11:49:16,42.37411,-71.0534,3.8,1,0
R-2023-05-02-13,2023-05-02 12:00:51,42.36068,-71.0581,30.0,1,0
R-2023-05-02-13,2023-05-02 12:12:26,42.36107,-71.07571,17.4,1,0
R-2023-05-02-13,2023-05-02 12:24:02,42.36417,-71.09999,24.2,1,0
R-2023-05-02-13,2023-05-02 12:35:37,42.37284,-71.06044,0.1,1,1
R-2023-05-02-13,2023-05-02 12:47:12,42.3934,-71.08482,8.2,1,0
R-2023-05-02-13,2023-05-02 12:58:47,42.39536,-71.06349,30.3,1,0
R-2023-05-02-13,2023-05-02 13:10:22,42.37494,-71.06918,22.4,1,0
R-2023-05-02-13,2023-05-02 13:21:57,42.39562,-71.06227,23.2,1,0
R-2023-05-02-13,2023-05-02 13:33:33,42.34739,-71.05713,34.0,1,0
R-2023-05-02-13,2023-05-02 13:45:08,42.3067,-71.05297,20.1,1,0
R-2023-05-02-13,2023-05-02 13:56:43,42.3266,-71.05249,33.9,1,0
R-2023-05-02-13,2023-05-02 14:08:18,42.4042,-71.05463,26.2,1,0
R-2023-05-02-13,2023-05-02 14:19:53,42.34116,-71.02108,0.7,1,1
R-2023-05-02-13,2023-05-02 14:31:29,42.38241,-71.0627,0.0,1,1
R-2023-05-02-13,2023-05-02 14:43:04,42.35868,-71.04174,2.4,1,1
R-2023-05-02-13,2023-05-02 14:54:39,42.37954,-71.04735,0.0,1,1
R-2023-05-02-13,2023-05-02 15:06:14,42.35268,-71.0308,26.7,1,0
R-2023-05-02-13,2023-05-02 15:17:49,42.3491,-71.0401,0.0,1,1
R-2023-05-02-13,2023-05-02 15:29:24,42.36188,-71.08798,22.2,1,0
R-2023-05-02-13,2023-05-02 15:41:00,42.3596,-71.03877,32.1,1,0
R-2023-05-02-13,2023-05-02 15:52:35,42.35572,-71.04446,32.1,1,0
R-2023-05-02-13,2023-05-02 16:04:10,42.34778,-71.05919,31.3,1,0
R-2023-05-02-13,2023-05-02 16:15:45,42.38567,-71.06493,30.8,1,0
R-2023-05-02-13,2023-05-02 16:27:20,42.34869,-71.0666,33.8,1,0
R-2023-05-02-13,2023-05-02 16:38:55,42.4046,-71.02473,25.3,1,0
R-2023-05-02-13,2023-05-02 16:50:31,42.38301,-71.07836,24.6,1,0
R-2023-05-02-13,2023-05-02 17:02:06,42.36903,-71.08045,0.0,1,1
R-2023-05-02-13,2023-05-02 17:13:41,42.36534,-71.05112,30.0,1,0
R-2023-05-02-13,2023-05-02 17:25:16,42.35841,-71.0549,29.8,1,0
R-2023-05-03-00,2023-05-03 10:18:00,42.35904,-71.06052,31.0,1,0
R-2023-05-03-00,2023-05-03 10:25:26,42.35478,-71.07036,25.0,1,0
R-2023-05-03-00,2023-05-03 10:32:52,42.33855,-71.04035,29.7,1,0
R-2023-05-03-00,2023-05-03 10:40:19,42.36544,-71.04929,30.2,1,0
R-2023-05-03-00,2023-05-03 10:47:45,42.32941,-71.08063,26.7,1,0
R-2023-05-03-00,2023-05-03 10:55:11,42.35454,-71.06231,0.0,1,1
R-2023-05-03-00,2023-05-03 11:02:38,42.38827,-71.08516,23.7,1,0
R-2023-05-03-00,2023-05-03 11:10:04,42.36301,-71.08219,7.7,1,0
R-2023-05-03-00,2023-05-03 11:17:31,42.35577,-71.07414,26.5,1,0
R-2023-05-03-00,2023-05-03 11:24:57,42.40828,-71.07803,33.9,1,0
R-2023-05-03-00,2023-05-03 11:32:23,42.35235,-71.05803,33.1,1,0
R-2023-05-03-00,2023-05-03 11:39:50,42.36739,-71.03738,33.2,1,0
R-2023-05-03-00,2023-05-03 11:47:16,42.40658,-71.04542,35.2,1,0
R-2023-05-03-00,2023-05-03 11:54:43,42.36381,-71.03067,27.1,1,0
R-2023-05-03-00,2023-05-03 12:02:09,42.37868,-71.0408,0.0,1,1
R-2023-05-03-00,2023-05-03 12:09:35,42.34733,-71.05935,33.0,1,0
R-2023-05-03-00,2023-05-03 12:17:02,42.35275,-71.08389,3.3,1,0
R-2023-05-03-00,2023-05-03 12:24:28,42.32576,-71.03871,28.6,1,0
R-2023-05-03-00,2023-05-03 12:31:54,42.37434,-71.07949,29.5,1,0
R-2023-05-03-00,2023-05-03 12:39:21,42.3598,-71.03225,29.5,1,0
R-2023-05-03-00,2023-05-03 12:46:47,42.42646,-71.10225,17.1,1,0
R-2023-05-03-00,2023-05-03 12:54:14,42.34811,-71.05896,23.6,1,0
R-2023-05-03-00,2023-05-03 13:01:40,42.36652,-71.05879,5.3,1,0
R-2023-05-03-00,2023-05-03 13:09:06,42.34722,-71.04319,20.3,1,0
R-2023-05-03-00,2023-05-03 13:16:33,42.38108,-71.08227,0.0,1,1
R-2023-05-03-00,2023-05-03 13:23:59,42.3457,-71.08511,19.0,1,0
R-2023-05-03-00,2023-05-03 13:31:26,42.34295,-71.05688,6.4,1,0
R-2023-05-03-00,2023-05-03 13:38:52,42.32755,-71.05307,31.3,1,0
R-2023-05-03-00,2023-05-03 13:46:18,42.35853,-71.07887,3.8,1,0
R-2023-05-03-00,2023-05-03 13:53:45,42.37739,-71.05793,27.3,1,0
R-2023-05-03-00,2023-05-03 14:01:11,42.36004,-71.05153,26.0,1,0
R-2023-05-03-00,2023-05-03 14:08:37,42.38518,-71.08204,0.0,1,1
R-2023-05-03-00,2023-05-03 14:16:04,42.3756,-71.07374,25.3,1,0
R-2023-05-03-00,2023-05-03 14:23:30,42.3703,-71.06459,27.2,1,0
R-2023-05-03-00,2023-05-03 14:30:57,42.36618,-71.08715,30.3,1,0
R-2023-05-03-00,2023-05-03 14:38:23,42.35504,-71.05896,23.3,1,0
R-2023-05-03-00,2023-05-03 14:45:49,42.39441,-71.06969,35.9,1,0
R-2023-05-03-00,2023-05-03 14:53:16,42.35352,-71.10772,25.1,1,0
R-2023-05-03-00,2023-05-03 15:00:42,42.35162,-71.07963,3.0,1,1
R-2023-05-03-00,2023-05-03 15:08:09,42.36382,-71.07749,30.3,1,0
R-2023-05-03-00,2023-05-03 15:15:35,42.39322,-71.02269,3.9,1,0
R-2023-05-03-00,2023-05-03 15:23:01,42.34967,-71.0318,23.2,1,0
R-2023-05-03-00,2023-05-03 15:30:28,42.36164,-71.07055,0.0,1,1
R-2023-05-03-00,2023-05-03 15:37:54,42.34339,-71.05843,25.2,1,0
R-2023-05-03-00,2023-05-03 15:45:21,42.36375,-71.09563,0.0,1,1
R-2023-05-03-00,2023-05-03 15:52:47,42.35229,-71.04068,24.7,1,0
R-2023-05-03-00,2023-05-03 16:00:13,42.37092,-71.08273,33.4,1,0
R-2023-05-03-00,2023-05-03 16:07:40,42.37873,-71.06439,3.5,1,0
R-2023-05-03-00,2023-05-03 16:15:06,42.31233,-71.03033,27.6,1,0
R-2023-05-03-00,2023-05-03 16:22:32,42.37045,-71.08339,1.6,1,1
R-2023-05-03-00,2023-05-03 16:29:59,42.40267,-71.06381,0.0,1,1
R-2023-05-03-00,2023-05-03 16:37:25,42.37961,-71.07271,2.6,1,1
R-2023-05-03-00,2023-05-03 16:44:52,42.35164,-71.06827,24.5,1,0
R-2023-05-03-00,2023-05-03 16:52:18,42.41598,-71.06944,23.1,1,0
R-2023-05-03-00,2023-05-03 16:59:44,42.38524,-71.07157,5.6,1,0
R-2023-05-03-00,2023-05-03 17:07:11,42.34401,-71.08899,32.9,1,0
R-2023-05-03-00,2023-05-03 17:14:37,42.346,-71.04813,27.4,1,0
R-2023-05-03-00,2023-05-03 17:22:04,42.34926,-71.06754,21.0,1,0
R-2023-05-03-00,2023-05-03 17:29:30,42.37023,-71.0476,7.4,1,0
R-2023-05-03-00,2023-05-03 17:36:56,42.36204,-71.08305,28.8,1,0
R-2023-05-03-01,2023-05-03 10:20:00,42.36111,-71.06313,26.3,1,0
R-2023-05-03-01,2023-05-03 10:30:04,42.38694,-71.05731,25.6,1,0
R-2023-05-03-01,2023-05-03 10:40:09,42.35943,-71.07395,24.4,1,0
R-2023-05-03-01,2023-05-03 10:50:14,42.3316,-71.05532,3.3,1,0
R-2023-05-03-01,2023-05-03 11:00:18,42.36742,-71.05005,3.8,1,0
R-2023-05-03-01,2023-05-03 11:10:23,42.36697,-71.07141,28.2,1,0
R-2023-05-03-01,2023-05-03 11:20:28,42.32649,-71.04511,28.9,1,0
R-2023-05-03-01,2023-05-03 11:30:32,42.35881,-71.09403,26.8,1,0
R-2023-05-03-01,2023-05-03 11:40:37,42.36947,-71.06169,22.9,1,0
R-2023-05-03-01,2023-05-03 11:50:42,42.35509,-71.04675,28.9,1,0
R-2023-05-03-01,2023-05-03 12:00:46,42.36518,-71.07924,0.9,1,1
R-2023-05-03-01,2023-05-03 12:10:51,42.38728,-71.09141,2.8,1,1
R-2023-05-03-01,2023-05-03 12:20:56,42.38116,-71.04555,30.3,1,0
R-2023-05-03-01,2023-05-03 12:31:00,42.35131,-71.07202,22.6,1,0
R-2023-05-03-01,2023-05-03 12:41:05,42.35569,-71.06574,37.9,1,0
R-2023-05-03-01,2023-05-03 12:51:10,42.38615,-71.07877,24.8,1,0
R-2023-05-03-01,2023-05-03 13:01:14,42.37431,-71.07034,33.1,1,0
R-2023-05-03-01,2023-05-03 13:11:19,42.34417,-71.08314,23.5,1,0
R-2023-05-03-01,2023-05-03 13:21:24,42.38827,-71.08804,23.7,1,0
R-2023-05-03-01,2023-05-03 13:31:28,42.33727,-71.05328,21.6,1,0
R-2023-05-03-01,2023-05-03 13:41:33,42.34273,-71.06201,34.6,1,0
R-2023-05-03-01,2023-05-03 13:51:38,42.37513,-71.04998,31.9,1,0
R-2023-05-03-01,2023-05-03 14:01:42,42.37666,-71.06042,26.0,1,0
R-2023-05-03-01,2023-05-03 14:11:47,42.37594,-71.05538,5.4,1,0
R-2023-05-03-01,2023-05-03 14:21:52,42.39026,-71.02512,28.2,1,0
R-2023-05-03-01,2023-05-03 14:31:56,42.35346,-71.01956,29.8,1,0
R-2023-05-03-01,2023-05-03 14:42:01,42.33035,-71.06282,28.9,1,0
R-2023-05-03-01,2023-05-03 14:52:06,42.31068,-71.0793,25.7,1,0
R-2023-05-03-01,2023-05-03 15:02:10,42.37087,-71.03885,25.9,1,0
